Product_Title,Price,Shop_Name,Category,Availability,G-Price
GIGABYTE GEFORCE RTX 3060 EAGLE OC 12GB GRAPHICS CARD,64500,COMPUTER VILLAGE,GPU,In Stock,64500.0
ASUS TUF GAMING GEFORCE RTX 3090 OC EDITION 24GB GDDR6X GRAPHICS CARD,290000,COMPUTER VILLAGE,GPU,In Stock,290000.0
ASUS TUF GAMING GEFORCE RTX 3080 TI OC 12GB GDDR6X GRAPHICS CARD,225000,COMPUTER VILLAGE,GPU,In Stock,225000.0
ASUS TUF GAMING GEFORCE RTX 3080 V2 OC EDITION 10GB GDDR6X GRAPHICS CARD,175000,COMPUTER VILLAGE,GPU,In Stock,175000.0
GIGABYTE NVIDIA GEFORCE GTX 1660 SUPER OC 6G 6GB GDDR6 GRAPHICS CARD,47000,RYANS,GPU,In Stock,47000.0
GIGABYTE GEFORCE GTX 1660 SUPER D6 6G 6GB GDDR6 GRAPHICS CARD,47000,RYANS,GPU,In Stock,47000.0
GIGABYTE GEFORCE RTX 3050 GAMING OC 8G 8GB GDDR6 GRAPHICS CARD #GV-N3050GAMING OC-8GD,47000,RYANS,GPU,In Stock,47000.0
ASUS TUF GAMING GEFORCE GTX 1660 TI EVO OC EDITION 6GB GDDR6 GRAPHICS CARD #TUF-GTX1660TI-O6G-EVO-GAMING,47500,RYANS,GPU,In Stock,47500.0
GIGABYTE GEFORCE RTX 3050 EAGLE OC 8G 8GB GDDR6 GRAPHICS CARD #GV-N3050EAGLE OC-8GD,48000,RYANS,GPU,In Stock,48000.0
GIGABYTE GEFORCE RTX 3050 EAGLE 8G 8GB GDDR6 GRAPHICS CARD #GV-N3050EAGLE-8GD,49000,RYANS,GPU,In Stock,49000.0
ASUS DUAL RADEON RX 6600 8GB GDDR6 GRAPHICS CARD #DUAL-RX6600-8G,49500,RYANS,GPU,In Stock,49500.0
COLORFUL GEFORCE RTX 2060 SUPER NB 8G-V 8GB GDDR6 GRAPHICS CARD #212327110843,49500,RYANS,GPU,In Stock,49500.0
ASUS DUAL GEFORCE RTX 2060 OC EDITION EVO 6GB GDDR6 GRAPHICS CARD #DUAL-RTX2060-O6G-EVO,49500,RYANS,GPU,In Stock,49500.0
COLORFUL GEFORCE RTX 2060 NB DUO 12G-V 12GB GDDR6 GRAPHICS CARD #212327110850,49800,RYANS,GPU,In Stock,49800.0
MSI GEFORCE RTX 3050 GAMING X 8G 8GB GDDR6 GRAPHICS CARD,50200,RYANS,GPU,In Stock,50200.0
