,Product_Title,Price,Shop_Name,Category,Availability,G-Price
188,FANTECH MAXFIT108 MK855 BLUE SWITCH RGB MECHANICAL KEYBOARD,4200,TECHLAND,Keyboard,In Stock,4200.0
189,FANTECH FIGHTER K613X ALUMINUM BACKLIT GAMING KEYBOARD,1890,TECHLAND,Keyboard,In Stock,1890.0
190,DELUX KA193U USB MULTIMEDIA KEYBOARD,550,TECHLAND,Keyboard,In Stock,550.0
191,DELUX KA190U WIRED MULTIMEDIA KEYBOARD,550,TECHLAND,Keyboard,In Stock,550.0
192,DAREU EK807G TKL WIRELESS MECHANICAL KEYBOARD (BROWN SWITCH),2700,TECHLAND,Keyboard,In Stock,2700.0
193,DAREU EK807G TKL WIRELESS MECHANICAL KEYBOARD (BLUE SWITCH),2700,TECHLAND,Keyboard,In Stock,2700.0
194,DAREU A840 ALPHA MECHANICAL GAMING KEYBOARD (BLACK),6000,TECHLAND,Keyboard,In Stock,6000.0
196,ASUS REPUBLIC OF GAMERS STRIX SCOPE MECHANICAL RGB KEYBOARD (CHERRY MX BROWN),11500,TECHLAND,Keyboard,In Stock,11500.0
197,REDRAGON A101W MECHANICAL KEYBOARD KEYCAPS (WHITE),700,TECHLAND,Keyboard,In Stock,700.0
198,ROYAL KLUDGE RK G87 DUAL MODE RGB (BLACK SWITCH) BLACK MECHANICAL GAMING KEYBOARD,4450,RYANS,Keyboard,In Stock,4450.0
199,ROYAL KLUDGE RK71 TRI MODE RGB HOT SWAP (RED SWITCH) WHITE MECHANICAL GAMING KEYBOARD,4450,RYANS,Keyboard,In Stock,4450.0
200,ROYAL KLUDGE RK G87 DUAL MODE RGB (BLACK SWITCH) SILVER MECHANICAL GAMING KEYBOARD,4450,RYANS,Keyboard,In Stock,4450.0
201,ROYAL KLUDGE RK G87 DUAL MODE RGB (BROWN SWITCH) BLACK MECHANICAL GAMING KEYBOARD,4450,RYANS,Keyboard,In Stock,4450.0
202,LOGITECH G213 PRODIGY RGB GAMING KEYBOARD,5099,RYANS,Keyboard,In Stock,5099.0
203,ROYAL KLUDGE RK 100 TRI MODE RGB HOT SWAP (RED SWITCH) BLACK MECHANICAL GAMING KEYBOARD,5400,RYANS,Keyboard,In Stock,5400.0
